DemandResponseSpinningReserveDown_index_1,DemandResponseSpinningReserveDown_index_2,DemandResponseSpinningReserveDown_index_3,DemandResponseSpinningReserveDown
contingency,system_wide_balancing_area,3008041020,959.5518281348425
contingency,system_wide_balancing_area,3008041022,747.8308791779463
contingency,system_wide_balancing_area,3008061700,645.6351581192732
contingency,system_wide_balancing_area,3008061702,593.3717024050359
contingency,system_wide_balancing_area,3008061704,652.913765605771
contingency,system_wide_balancing_area,3008061706,856.9387323811394
contingency,system_wide_balancing_area,3008061708,749.9072747643966
contingency,system_wide_balancing_area,3008061710,394.60927873167395
contingency,system_wide_balancing_area,3008061712,786.666383336416
contingency,system_wide_balancing_area,3008061714,1044.3270239568803
contingency,system_wide_balancing_area,3008061716,1040.156043628674
contingency,system_wide_balancing_area,3008061718,1026.6473553285584
contingency,system_wide_balancing_area,3008061720,996.0975636264889
contingency,system_wide_balancing_area,3008061722,795.0349391987718
contingency,system_wide_balancing_area,3008081800,644.9225671765391
contingency,system_wide_balancing_area,3008081802,600.1616761022306
contingency,system_wide_balancing_area,3008081804,657.8917223342987
contingency,system_wide_balancing_area,3008081806,892.1101853403701
contingency,system_wide_balancing_area,3008081808,906.4958021934447
contingency,system_wide_balancing_area,3008081810,897.8270716530803
contingency,system_wide_balancing_area,3008081812,331.4175752335865
contingency,system_wide_balancing_area,3008081814,985.2964175698312
contingency,system_wide_balancing_area,3008081816,1096.074072892076
contingency,system_wide_balancing_area,3008081818,1065.8296773083207
contingency,system_wide_balancing_area,3008081820,1027.8180404487646
contingency,system_wide_balancing_area,3008081822,809.0119015469696
contingency,system_wide_balancing_area,3008091000,643.2836080082509
contingency,system_wide_balancing_area,3008091002,597.4131110373991
contingency,system_wide_balancing_area,3008091004,658.461795088486
contingency,system_wide_balancing_area,3008091006,886.6944941755914
contingency,system_wide_balancing_area,3008091008,736.9702897511395
contingency,system_wide_balancing_area,3008091010,510.0699413486578
contingency,system_wide_balancing_area,3008091012,790.2094304176162
contingency,system_wide_balancing_area,3008091014,996.6984120598178
contingency,system_wide_balancing_area,3008091016,1072.6196510055152
