GENERATION_PROJECT,build_year,gen_overnight_cost,gen_storage_energy_overnight_cost,gen_fixed_om
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2040,1528271.3137041,.,7075.3301560375
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2045,1425363.247595537,.,6598.903924053411
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2020,4077317.2485100804,.,18876.468743102225
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2025,2905702.347215652,.,13452.325681553946
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2030,1734087.4459212269,.,8028.18262000568
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2035,1631179.3798126634,.,7551.75638802159
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2040,1528271.3137041,.,7075.3301560375
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2045,1425363.247595537,.,6598.903924053411
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2013,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2014,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2015,6126911.559846146,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2016,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2017,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2018,4709573.347960762,.,20939.916716240332
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2019,4311640.228768967,.,19988.10232004759
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2020,4077317.2485100804,.,18876.468743102225
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2025,2905702.347215652,.,13452.325681553946
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2030,1734087.4459212269,.,8028.18262000568
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2035,1631179.3798126634,.,7551.75638802159
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2040,1528271.3137041,.,7075.3301560375
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2045,1425363.247595537,.,6598.903924053411
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2020,4077317.2485100804,.,18876.468743102225
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2025,2905702.347215652,.,13452.325681553946
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2030,1734087.4459212269,.,8028.18262000568
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2035,1631179.3798126634,.,7551.75638802159
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2040,1528271.3137041,.,7075.3301560375
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2045,1425363.247595537,.,6598.903924053411
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2013,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2014,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2015,6126911.559846148,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2016,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2017,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2018,4709573.347960762,.,20939.916716240332
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2019,4311640.228768967,.,19988.10232004759
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2020,4077317.2485100804,.,18876.468743102225
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2025,2905702.347215652,.,13452.325681553946
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2030,1734087.4459212269,.,8028.18262000568
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2035,1631179.3798126634,.,7551.75638802159
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2040,1528271.3137041,.,7075.3301560375
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2045,1425363.247595537,.,6598.903924053411
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2013,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2014,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2015,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2016,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2017,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2018,4709573.347960762,.,20939.916716240332
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2019,4311640.228768967,.,19988.10232004759
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2020,4077317.248510081,.,18876.468743102225
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2025,2905702.347215652,.,13452.325681553946
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2030,1734087.4459212269,.,8028.18262000568
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2035,1631179.3798126634,.,7551.75638802159
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2040,1528271.3137041,.,7075.3301560375
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2045,1425363.247595537,.,6598.903924053411
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2013,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2014,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2015,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2016,6126911.559846146,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2017,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2018,4709573.347960762,.,20939.916716240332
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2019,4311640.228768967,.,19988.102320047587
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2020,4077317.2485100804,.,18876.468743102225
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2025,2905702.347215652,.,13452.325681553946
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2030,1734087.4459212269,.,8028.18262000568
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2035,1631179.3798126634,.,7551.75638802159
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2040,1528271.3137041,.,7075.3301560375
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2045,1425363.247595537,.,6598.903924053411
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2020,4077317.2485100804,.,18876.468743102225
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2025,2905702.347215652,.,13452.325681553946
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2030,1734087.4459212269,.,8028.18262000568
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2035,1631179.3798126634,.,7551.75638802159
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2040,1528271.3137041,.,7075.3301560375
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2045,1425363.247595537,.,6598.903924053411
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2020,4077317.2485100804,.,18876.468743102225
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2025,2905702.347215652,.,13452.325681553946
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2030,1734087.4459212269,.,8028.18262000568
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2035,1631179.3798126634,.,7551.75638802159
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2040,1528271.3137041,.,7075.3301560375
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2045,1425363.247595537,.,6598.903924053411
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2013,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2014,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2015,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2016,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2017,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2018,4709573.347960762,.,20939.916716240332
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2019,4311640.228768967,.,19988.10232004759
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2020,4077317.2485100804,.,18876.468743102225
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2025,2905702.347215652,.,13452.325681553946
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2030,1734087.4459212269,.,8028.18262000568
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2035,1631179.3798126634,.,7551.75638802159
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2040,1528271.3137041,.,7075.3301560375
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2045,1425363.247595537,.,6598.903924053411
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2020,4077317.2485100804,.,18876.468743102225
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2025,2905702.347215652,.,13452.325681553946
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2030,1734087.4459212269,.,8028.18262000568
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2035,1631179.3798126634,.,7551.75638802159
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2040,1528271.3137041,.,7075.3301560375
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2045,1425363.247595537,.,6598.903924053411
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2013,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2014,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2015,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2016,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2017,6126911.559846147,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2018,4709573.347960762,.,20939.916716240332
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2019,4311640.228768967,.,19988.10232004759
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2020,4077317.24851008,.,18876.468743102225
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2025,2905702.347215652,.,13452.325681553946
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2030,1734087.4459212269,.,8028.18262000568
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2035,1631179.3798126634,.,7551.75638802159
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2040,1528271.3137041,.,7075.3301560375
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2045,1425363.247595537,.,6598.903924053411
Oahu_Tesoro_Hawaii,1990,511517.15764472337,.,17484.586479492362
Oahu_Waiau_10,1973,530587.2444682642,.,17484.586479492362
Oahu_Waiau_3,1947,530587.2444682642,.,9858.330674607394
Oahu_Waiau_4,1950,530587.2444682642,.,9858.330674607394
Oahu_Waiau_5,1959,530587.2444682642,.,9858.330674607394
Oahu_Waiau_6,1961,530587.2444682642,.,9858.330674607394
Oahu_Waiau_7,1966,530587.2444682642,.,9858.330674607394
Oahu_Waiau_8,1968,530587.2444682642,.,9858.330674607394
Oahu_Waiau_9,1973,530587.2444682642,.,17484.586479492362
